date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:55:18	17859/17859	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:10%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/web-analytics.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/web-analytics.js	(from http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/modal-login.html)
17:55:18	83/83	---M--	409	error ('Conflict')	text/html	date:Fri,%2031%20Jan%202020%2012:25:18%20GMT	http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/modal-register.html	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/modal-register.html	(from http://slidesigma.com/themes/html/mednalytics/)
17:55:19	5339/5339	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/jquery.countdown.min.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/jquery.countdown.min.js	(from http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/coming-soon.html)
17:55:31	126196/126196	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/portfolio/gallery-1-700x270.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/portfolio/gallery-1-700x270.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/portfolio.html)
17:55:45	133871/133871	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/portfolio/gallery-2-700x270.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/portfolio/gallery-2-700x270.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/portfolio.html)
17:55:52	191690/191690	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/portfolio/gallery-2-700x540.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/portfolio/gallery-2-700x540.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/portfolio.html)
17:56:01	188995/188995	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/portfolio/gallery-3-700x270.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/portfolio/gallery-3-700x270.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/portfolio.html)
17:56:07	76491/76491	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(3).jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(3).jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/dashboard/social-media.html)
17:56:13	68246/68246	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(4).jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(4).jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/dashboard/social-media.html)
17:56:15	352485/352485	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/portfolio/gallery-1-700x540.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/portfolio/gallery-1-700x540.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/portfolio.html)
17:56:19	72614/72614	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(1).jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(1).jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/dashboard/social-media.html)
17:56:23	245133/245133	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/portfolio/gallery-3-700x540.jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/portfolio/gallery-3-700x540.jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/portfolio.html)
17:56:24	55278/55278	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(6).jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(6).jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/dashboard/social-media.html)
17:56:25	72797/72797	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(2).jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(2).jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/dashboard/social-media.html)
17:56:26	5459/5459	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/project-management.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/project-management.js	(from http://slidesigma.com/themes/html/mednalytics/pages/dashboard/project-management.html)
17:56:27	55744/55744	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(5).jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(5).jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/dashboard/social-media.html)
17:56:28	6034/6034	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/client-managemenet.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/client-managemenet.js	(from http://slidesigma.com/themes/html/mednalytics/pages/dashboard/client-management.html)
17:56:30	68029/68029	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(7).jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(7).jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/dashboard/social-media.html)
17:56:31	54394/54394	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jan%202020%2017:31:06%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(8).jpg	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/img/dashboard/employee-list/employee-(8).jpg	(from http://slidesigma.com/themes/html/mednalytics/pages/apps/chat.html)
17:56:40	0/-1	---M--	409	error ('')			http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/default-register.html	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/default-register.html	(from http://slidesigma.com/themes/html/mednalytics/)
17:56:40	0/-1	---M--	409	error ('')			http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/default-register.html	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/default-register.html	(from http://slidesigma.com/themes/html/mednalytics/)
17:56:41	83/83	---M--	409	error ('Conflict')	text/html	date:Fri,%2031%20Jan%202020%2012:26:40%20GMT	http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/modal-register.html	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/modal-register.html	(from http://slidesigma.com/themes/html/mednalytics/)
17:56:41	322/322	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jan%202020%2017:31:08%20GMT	http://slidesigma.com/themes/html/mednalytics/assets/js/coming-soon.js	C:/My%20Web%20Sites/Medical/slidesigma.com/themes/html/mednalytics/assets/js/coming-soon.js	(from http://slidesigma.com/themes/html/mednalytics/pages/prebuilt-pages/coming-soon.html)
